id,question,context,answer,answer_start
230-5,2歲齡後，種用公羊的配種工作量是多少,優良的公羊：要挑選優良的公羊，除參考其親代遺傳性能外，需挑選公羊本身的外觀型佳及眼神銳利敏感者，睪丸也是公羊挑選的重要參考項目，外觀發育正常，睪丸周長大，左右對稱，高低有些差異是正常現象，用手做觸診時，睪丸有相當的彈性，如太硬或太軟或有大小不等顆粒硬塊存在，可能是病理現象，將影響其造精功能。種用公羊在1.5歲齡時可執行約20頭母羊之輕度配種，2歲齡後才負責30~50頭之配種工作，5歲齡以上可考慮淘汰。,2歲齡後才負責30~50頭之配種工作,172
230-6,種用公羊幾歲可考慮淘汰,優良的公羊：要挑選優良的公羊，除參考其親代遺傳性能外，需挑選公羊本身的外觀型佳及眼神銳利敏感者，睪丸也是公羊挑選的重要參考項目，外觀發育正常，睪丸周長大，左右對稱，高低有些差異是正常現象，用手做觸診時，睪丸有相當的彈性，如太硬或太軟或有大小不等顆粒硬塊存在，可能是病理現象，將影響其造精功能。種用公羊在1.5歲齡時可執行約20頭母羊之輕度配種，2歲齡後才負責30~50頭之配種工作，5歲齡以上可考慮淘汰。,5歲齡以上可考慮淘汰。,191
231-1,非配種季節公羊的飼料給予應該怎麼做,非配種季節公羊的飼料給予：除乾草任食外，每日約提供0.5~0.7公斤精料，配種季節可視個體的營養狀況酌量補充精料。配種季節有些公羊有撒尿在胸前或前肢的行為，尿垢偶而引起皮膚炎或細菌二次感染的皮膚病，解決方法是將胸前、前肢部位予以剃毛。,除乾草任食外，每日約提供0.5~0.7公斤精料，配種季節可視個體的營養狀況酌量補充精料。,13
231-2,在配種季節，公羊的精料給予要怎樣調整,非配種季節公羊的飼料給予：除乾草任食外，每日約提供0.5~0.7公斤精料，配種季節可視個體的營養狀況酌量補充精料。配種季節有些公羊有撒尿在胸前或前肢的行為，尿垢偶而引起皮膚炎或細菌二次感染的皮膚病，解決方法是將胸前、前肢部位予以剃毛。,配種季節可視個體的營養狀況酌量補充精料。,37
231-3,有些公羊在配種季節會出現什麼行為,非配種季節公羊的飼料給予：除乾草任食外，每日約提供0.5~0.7公斤精料，配種季節可視個體的營養狀況酌量補充精料。配種季節有些公羊有撒尿在胸前或前肢的行為，尿垢偶而引起皮膚炎或細菌二次感染的皮膚病，解決方法是將胸前、前肢部位予以剃毛。,有些公羊有撒尿在胸前或前肢的行為,61
231-4,撒尿在胸前或前肢的行為會帶來什麼問題,非配種季節公羊的飼料給予：除乾草任食外，每日約提供0.5~0.7公斤精料，配種季節可視個體的營養狀況酌量補充精料。配種季節有些公羊有撒尿在胸前或前肢的行為，尿垢偶而引起皮膚炎或細菌二次感染的皮膚病，解決方法是將胸前、前肢部位予以剃毛。,尿垢偶而引起皮膚炎或細菌二次感染的皮膚病,78
231-5,如何解決公羊撒尿在胸前或前肢的問,非配種季節公羊的飼料給予：除乾草任食外，每日約提供0.5~0.7公斤精料，配種季節可視個體的營養狀況酌量補充精料。配種季節有些公羊有撒尿在胸前或前肢的行為，尿垢偶而引起皮膚炎或細菌二次感染的皮膚病，解決方法是將胸前、前肢部位予以剃毛。,將胸前、前肢部位予以剃毛。,104
232-1,公羊睪丸可能會受到哪些傷害,公羊睪丸：因懸於兩股之間，偶而因打鬥、昆蟲叮咬、羊舍建築材料刺傷等因素造成睪九傷害感染而化膿或纖維化，最後喪失造精功能。另外環境溫度太高時亦可能影響睪丸之造精能力，從管理上加以改善及預防。,因打鬥、昆蟲叮咬、羊舍建築材料刺傷等因素造成睪九傷害感染而化膿或纖維化，最後喪失造精功能。,15
232-2,環境溫度過高會對公羊睪丸有什麼影響,公羊睪丸：因懸於兩股之間，偶而因打鬥、昆蟲叮咬、羊舍建築材料刺傷等因素造成睪九傷害感染而化膿或纖維化，最後喪失造精功能。另外環境溫度太高時亦可能影響睪丸之造精能力，從管理上加以改善及預防。,環境溫度太高時亦可能影響睪丸之造精能力,62
232-3,如何預防公羊睪丸的傷害或功能下降,公羊睪丸：因懸於兩股之間，偶而因打鬥、昆蟲叮咬、羊舍建築材料刺傷等因素造成睪九傷害感染而化膿或纖維化，最後喪失造精功能。另外環境溫度太高時亦可能影響睪丸之造精能力，從管理上加以改善及預防。,從管理上加以改善及預防。,82
233-1,羊舍的建造應該依據什麼來決定大小,羊舍建造與羊隻應有的空間：一般羊舍建造可依飼養規模，決定搭建羊舍的大小羊舍以屋頂挑高為主，減少屋內污濁空氣的野留，羊舍四週最好勿蓋牆壁，以增加夏天空氣的流通，冬天可用塑膠帆布擋住北邊寒風。羊舍欄杆量用錏管或不銹鋼管材料，減少羊隻啃咬破壞，羊舍內所有器物切勿上含鉛油漆，以免羊隻啃食造成鉛中毒。羊床採用高床式，離地面高度約60~80公分，床面可用1.2×1.2吋木條釘出0.8~1.2公分縫隙或0.6~0.8×3公分縫隙除之粗鐵網，使羊糞、尿可直接掉入地面。羊床下可設自動刮糞機，每日定時刮出羊糞尿，節省清理羊糞的人工。成羊在高床上的活動空間約為每頭0.6坪，應避免飼養太多羊隻而造成擁擠。羊床後面應設置羊隻運動場，至少應有相等或大於高床的面積，可在運動場堆積一些石頭或磚塊，提供羊隻攀登，以符合山羊喜好攀爬的習性。飼料槽可設置在高床前緣，避免日照雨淋。水槽儘量設在日照不到之處，減少青苔生長及水溫上升。草架設於運動場，易於清掃。,依飼養規模,20
233-2,羊舍的屋頂應該如何設計,羊舍建造與羊隻應有的空間：一般羊舍建造可依飼養規模，決定搭建羊舍的大小羊舍以屋頂挑高為主，減少屋內污濁空氣的野留，羊舍四週最好勿蓋牆壁，以增加夏天空氣的流通，冬天可用塑膠帆布擋住北邊寒風。羊舍欄杆量用錏管或不銹鋼管材料，減少羊隻啃咬破壞，羊舍內所有器物切勿上含鉛油漆，以免羊隻啃食造成鉛中毒。羊床採用高床式，離地面高度約60~80公分，床面可用1.2×1.2吋木條釘出0.8~1.2公分縫隙或0.6~0.8×3公分縫隙除之粗鐵網，使羊糞、尿可直接掉入地面。羊床下可設自動刮糞機，每日定時刮出羊糞尿，節省清理羊糞的人工。成羊在高床上的活動空間約為每頭0.6坪，應避免飼養太多羊隻而造成擁擠。羊床後面應設置羊隻運動場，至少應有相等或大於高床的面積，可在運動場堆積一些石頭或磚塊，提供羊隻攀登，以符合山羊喜好攀爬的習性。飼料槽可設置在高床前緣，避免日照雨淋。水槽儘量設在日照不到之處，減少青苔生長及水溫上升。草架設於運動場，易於清掃。,以屋頂挑高為主，減少屋內污濁空氣的野留,37
233-3,羊舍的四週應該如何設計以增加通風,羊舍建造與羊隻應有的空間：一般羊舍建造可依飼養規模，決定搭建羊舍的大小羊舍以屋頂挑高為主，減少屋內污濁空氣的野留，羊舍四週最好勿蓋牆壁，以增加夏天空氣的流通，冬天可用塑膠帆布擋住北邊寒風。羊舍欄杆量用錏管或不銹鋼管材料，減少羊隻啃咬破壞，羊舍內所有器物切勿上含鉛油漆，以免羊隻啃食造成鉛中毒。羊床採用高床式，離地面高度約60~80公分，床面可用1.2×1.2吋木條釘出0.8~1.2公分縫隙或0.6~0.8×3公分縫隙除之粗鐵網，使羊糞、尿可直接掉入地面。羊床下可設自動刮糞機，每日定時刮出羊糞尿，節省清理羊糞的人工。成羊在高床上的活動空間約為每頭0.6坪，應避免飼養太多羊隻而造成擁擠。羊床後面應設置羊隻運動場，至少應有相等或大於高床的面積，可在運動場堆積一些石頭或磚塊，提供羊隻攀登，以符合山羊喜好攀爬的習性。飼料槽可設置在高床前緣，避免日照雨淋。水槽儘量設在日照不到之處，減少青苔生長及水溫上升。草架設於運動場，易於清掃。,最好勿蓋牆壁，以增加夏天空氣的流通，冬天可用塑膠帆布擋住北邊寒風。,61
233-4,羊舍欄杆應該使用哪些材料,羊舍建造與羊隻應有的空間：一般羊舍建造可依飼養規模，決定搭建羊舍的大小羊舍以屋頂挑高為主，減少屋內污濁空氣的野留，羊舍四週最好勿蓋牆壁，以增加夏天空氣的流通，冬天可用塑膠帆布擋住北邊寒風。羊舍欄杆量用錏管或不銹鋼管材料，減少羊隻啃咬破壞，羊舍內所有器物切勿上含鉛油漆，以免羊隻啃食造成鉛中毒。羊床採用高床式，離地面高度約60~80公分，床面可用1.2×1.2吋木條釘出0.8~1.2公分縫隙或0.6~0.8×3公分縫隙除之粗鐵網，使羊糞、尿可直接掉入地面。羊床下可設自動刮糞機，每日定時刮出羊糞尿，節省清理羊糞的人工。成羊在高床上的活動空間約為每頭0.6坪，應避免飼養太多羊隻而造成擁擠。羊床後面應設置羊隻運動場，至少應有相等或大於高床的面積，可在運動場堆積一些石頭或磚塊，提供羊隻攀登，以符合山羊喜好攀爬的習性。飼料槽可設置在高床前緣，避免日照雨淋。水槽儘量設在日照不到之處，減少青苔生長及水溫上升。草架設於運動場，易於清掃。,用錏管或不銹鋼管材料，減少羊隻啃咬破壞，羊舍內所有器物切勿上含鉛油漆，以免羊隻啃食造成鉛中毒。,99
233-5,羊舍內的器具應注意哪些問題,羊舍建造與羊隻應有的空間：一般羊舍建造可依飼養規模，決定搭建羊舍的大小羊舍以屋頂挑高為主，減少屋內污濁空氣的野留，羊舍四週最好勿蓋牆壁，以增加夏天空氣的流通，冬天可用塑膠帆布擋住北邊寒風。羊舍欄杆量用錏管或不銹鋼管材料，減少羊隻啃咬破壞，羊舍內所有器物切勿上含鉛油漆，以免羊隻啃食造成鉛中毒。羊床採用高床式，離地面高度約60~80公分，床面可用1.2×1.2吋木條釘出0.8~1.2公分縫隙或0.6~0.8×3公分縫隙除之粗鐵網，使羊糞、尿可直接掉入地面。羊床下可設自動刮糞機，每日定時刮出羊糞尿，節省清理羊糞的人工。成羊在高床上的活動空間約為每頭0.6坪，應避免飼養太多羊隻而造成擁擠。羊床後面應設置羊隻運動場，至少應有相等或大於高床的面積，可在運動場堆積一些石頭或磚塊，提供羊隻攀登，以符合山羊喜好攀爬的習性。飼料槽可設置在高床前緣，避免日照雨淋。水槽儘量設在日照不到之處，減少青苔生長及水溫上升。草架設於運動場，易於清掃。,羊舍內所有器物切勿上含鉛油漆，以免羊隻啃食造成鉛中毒。,119
233-6,羊床的設計應該如何進行,羊舍建造與羊隻應有的空間：一般羊舍建造可依飼養規模，決定搭建羊舍的大小羊舍以屋頂挑高為主，減少屋內污濁空氣的野留，羊舍四週最好勿蓋牆壁，以增加夏天空氣的流通，冬天可用塑膠帆布擋住北邊寒風。羊舍欄杆量用錏管或不銹鋼管材料，減少羊隻啃咬破壞，羊舍內所有器物切勿上含鉛油漆，以免羊隻啃食造成鉛中毒。羊床採用高床式，離地面高度約60~80公分，床面可用1.2×1.2吋木條釘出0.8~1.2公分縫隙或0.6~0.8×3公分縫隙除之粗鐵網，使羊糞、尿可直接掉入地面。羊床下可設自動刮糞機，每日定時刮出羊糞尿，節省清理羊糞的人工。成羊在高床上的活動空間約為每頭0.6坪，應避免飼養太多羊隻而造成擁擠。羊床後面應設置羊隻運動場，至少應有相等或大於高床的面積，可在運動場堆積一些石頭或磚塊，提供羊隻攀登，以符合山羊喜好攀爬的習性。飼料槽可設置在高床前緣，避免日照雨淋。水槽儘量設在日照不到之處，減少青苔生長及水溫上升。草架設於運動場，易於清掃。,採用高床式，離地面高度約60~80公分，床面可用1.2×1.2吋木條釘出0.8~1.2公分縫隙或0.6~0.8×3公分縫隙除之粗鐵網，使羊糞、尿可直接掉入地面。,148
233-7,羊舍內如何清理羊糞,羊舍建造與羊隻應有的空間：一般羊舍建造可依飼養規模，決定搭建羊舍的大小羊舍以屋頂挑高為主，減少屋內污濁空氣的野留，羊舍四週最好勿蓋牆壁，以增加夏天空氣的流通，冬天可用塑膠帆布擋住北邊寒風。羊舍欄杆量用錏管或不銹鋼管材料，減少羊隻啃咬破壞，羊舍內所有器物切勿上含鉛油漆，以免羊隻啃食造成鉛中毒。羊床採用高床式，離地面高度約60~80公分，床面可用1.2×1.2吋木條釘出0.8~1.2公分縫隙或0.6~0.8×3公分縫隙除之粗鐵網，使羊糞、尿可直接掉入地面。羊床下可設自動刮糞機，每日定時刮出羊糞尿，節省清理羊糞的人工。成羊在高床上的活動空間約為每頭0.6坪，應避免飼養太多羊隻而造成擁擠。羊床後面應設置羊隻運動場，至少應有相等或大於高床的面積，可在運動場堆積一些石頭或磚塊，提供羊隻攀登，以符合山羊喜好攀爬的習性。飼料槽可設置在高床前緣，避免日照雨淋。水槽儘量設在日照不到之處，減少青苔生長及水溫上升。草架設於運動場，易於清掃。,可設自動刮糞機，每日定時刮出羊糞尿，節省清理羊糞的人工。,231
233-8,每頭成羊的活動空間應該有多大,羊舍建造與羊隻應有的空間：一般羊舍建造可依飼養規模，決定搭建羊舍的大小羊舍以屋頂挑高為主，減少屋內污濁空氣的野留，羊舍四週最好勿蓋牆壁，以增加夏天空氣的流通，冬天可用塑膠帆布擋住北邊寒風。羊舍欄杆量用錏管或不銹鋼管材料，減少羊隻啃咬破壞，羊舍內所有器物切勿上含鉛油漆，以免羊隻啃食造成鉛中毒。羊床採用高床式，離地面高度約60~80公分，床面可用1.2×1.2吋木條釘出0.8~1.2公分縫隙或0.6~0.8×3公分縫隙除之粗鐵網，使羊糞、尿可直接掉入地面。羊床下可設自動刮糞機，每日定時刮出羊糞尿，節省清理羊糞的人工。成羊在高床上的活動空間約為每頭0.6坪，應避免飼養太多羊隻而造成擁擠。羊床後面應設置羊隻運動場，至少應有相等或大於高床的面積，可在運動場堆積一些石頭或磚塊，提供羊隻攀登，以符合山羊喜好攀爬的習性。飼料槽可設置在高床前緣，避免日照雨淋。水槽儘量設在日照不到之處，減少青苔生長及水溫上升。草架設於運動場，易於清掃。,約為每頭0.6坪，應避免飼養太多羊隻而造成擁擠。,270
233-9,羊床後面應設置什麼樣的設施,羊舍建造與羊隻應有的空間：一般羊舍建造可依飼養規模，決定搭建羊舍的大小羊舍以屋頂挑高為主，減少屋內污濁空氣的野留，羊舍四週最好勿蓋牆壁，以增加夏天空氣的流通，冬天可用塑膠帆布擋住北邊寒風。羊舍欄杆量用錏管或不銹鋼管材料，減少羊隻啃咬破壞，羊舍內所有器物切勿上含鉛油漆，以免羊隻啃食造成鉛中毒。羊床採用高床式，離地面高度約60~80公分，床面可用1.2×1.2吋木條釘出0.8~1.2公分縫隙或0.6~0.8×3公分縫隙除之粗鐵網，使羊糞、尿可直接掉入地面。羊床下可設自動刮糞機，每日定時刮出羊糞尿，節省清理羊糞的人工。成羊在高床上的活動空間約為每頭0.6坪，應避免飼養太多羊隻而造成擁擠。羊床後面應設置羊隻運動場，至少應有相等或大於高床的面積，可在運動場堆積一些石頭或磚塊，提供羊隻攀登，以符合山羊喜好攀爬的習性。飼料槽可設置在高床前緣，避免日照雨淋。水槽儘量設在日照不到之處，減少青苔生長及水溫上升。草架設於運動場，易於清掃。,應設置羊隻運動場，至少應有相等或大於高床的面積，可在運動場堆積一些石頭或磚塊，提供羊隻攀登，以符合山羊喜好攀爬的習性。,298
233-10,飼料槽應該如何設置,羊舍建造與羊隻應有的空間：一般羊舍建造可依飼養規模，決定搭建羊舍的大小羊舍以屋頂挑高為主，減少屋內污濁空氣的野留，羊舍四週最好勿蓋牆壁，以增加夏天空氣的流通，冬天可用塑膠帆布擋住北邊寒風。羊舍欄杆量用錏管或不銹鋼管材料，減少羊隻啃咬破壞，羊舍內所有器物切勿上含鉛油漆，以免羊隻啃食造成鉛中毒。羊床採用高床式，離地面高度約60~80公分，床面可用1.2×1.2吋木條釘出0.8~1.2公分縫隙或0.6~0.8×3公分縫隙除之粗鐵網，使羊糞、尿可直接掉入地面。羊床下可設自動刮糞機，每日定時刮出羊糞尿，節省清理羊糞的人工。成羊在高床上的活動空間約為每頭0.6坪，應避免飼養太多羊隻而造成擁擠。羊床後面應設置羊隻運動場，至少應有相等或大於高床的面積，可在運動場堆積一些石頭或磚塊，提供羊隻攀登，以符合山羊喜好攀爬的習性。飼料槽可設置在高床前緣，避免日照雨淋。水槽儘量設在日照不到之處，減少青苔生長及水溫上升。草架設於運動場，易於清掃。,可設置在高床前緣，避免日照雨淋。,360
233-11,水槽應該如何設置,羊舍建造與羊隻應有的空間：一般羊舍建造可依飼養規模，決定搭建羊舍的大小羊舍以屋頂挑高為主，減少屋內污濁空氣的野留，羊舍四週最好勿蓋牆壁，以增加夏天空氣的流通，冬天可用塑膠帆布擋住北邊寒風。羊舍欄杆量用錏管或不銹鋼管材料，減少羊隻啃咬破壞，羊舍內所有器物切勿上含鉛油漆，以免羊隻啃食造成鉛中毒。羊床採用高床式，離地面高度約60~80公分，床面可用1.2×1.2吋木條釘出0.8~1.2公分縫隙或0.6~0.8×3公分縫隙除之粗鐵網，使羊糞、尿可直接掉入地面。羊床下可設自動刮糞機，每日定時刮出羊糞尿，節省清理羊糞的人工。成羊在高床上的活動空間約為每頭0.6坪，應避免飼養太多羊隻而造成擁擠。羊床後面應設置羊隻運動場，至少應有相等或大於高床的面積，可在運動場堆積一些石頭或磚塊，提供羊隻攀登，以符合山羊喜好攀爬的習性。飼料槽可設置在高床前緣，避免日照雨淋。水槽儘量設在日照不到之處，減少青苔生長及水溫上升。草架設於運動場，易於清掃。,水槽儘量設在日照不到之處，減少青苔生長及水溫上升。,376
233-12,草架應該設置在哪裡,羊舍建造與羊隻應有的空間：一般羊舍建造可依飼養規模，決定搭建羊舍的大小羊舍以屋頂挑高為主，減少屋內污濁空氣的野留，羊舍四週最好勿蓋牆壁，以增加夏天空氣的流通，冬天可用塑膠帆布擋住北邊寒風。羊舍欄杆量用錏管或不銹鋼管材料，減少羊隻啃咬破壞，羊舍內所有器物切勿上含鉛油漆，以免羊隻啃食造成鉛中毒。羊床採用高床式，離地面高度約60~80公分，床面可用1.2×1.2吋木條釘出0.8~1.2公分縫隙或0.6~0.8×3公分縫隙除之粗鐵網，使羊糞、尿可直接掉入地面。羊床下可設自動刮糞機，每日定時刮出羊糞尿，節省清理羊糞的人工。成羊在高床上的活動空間約為每頭0.6坪，應避免飼養太多羊隻而造成擁擠。羊床後面應設置羊隻運動場，至少應有相等或大於高床的面積，可在運動場堆積一些石頭或磚塊，提供羊隻攀登，以符合山羊喜好攀爬的習性。飼料槽可設置在高床前緣，避免日照雨淋。水槽儘量設在日照不到之處，減少青苔生長及水溫上升。草架設於運動場，易於清掃。,草架設於運動場，易於清掃。,401
234-1,羊舍高床下的羊尿應該如何處理,羊舍清潔與消毒：羊舍高床下的羊尿應每日刮除，運動場的廢棄物每日清掃，以隨時維持清潔。保持羊舍及周圍環境的乾燥為控制疾病的最好方法，如能每日讓陽光紫外線照射到羊舍更佳，尤其對有球蟲危害的羊場，更應避免羊舍的潮濕，即可控制球蟲的繼續傳播。預防疾病發生時，可考慮使用消毒水噴灑羊舍，牧場可準備2~3種不同種類的消毒水，每3~4個月更換使用，以避免同類消毒水長期使用後產生微生物的抗藥性。母羊生產的羊水及胎衣應掃除，避免母羊取食。冬季使用於仔羊保溫的墊草應在潮濕的時候更換，減少細菌的潛伏。,應每日刮除,16
234-2,運動場的廢棄物應該如何處理,羊舍清潔與消毒：羊舍高床下的羊尿應每日刮除，運動場的廢棄物每日清掃，以隨時維持清潔。保持羊舍及周圍環境的乾燥為控制疾病的最好方法，如能每日讓陽光紫外線照射到羊舍更佳，尤其對有球蟲危害的羊場，更應避免羊舍的潮濕，即可控制球蟲的繼續傳播。預防疾病發生時，可考慮使用消毒水噴灑羊舍，牧場可準備2~3種不同種類的消毒水，每3~4個月更換使用，以避免同類消毒水長期使用後產生微生物的抗藥性。母羊生產的羊水及胎衣應掃除，避免母羊取食。冬季使用於仔羊保溫的墊草應在潮濕的時候更換，減少細菌的潛伏。,每日清掃，以隨時維持清潔。,29
234-3,保持羊舍及周圍環境乾燥的目的和方法是什麼,羊舍清潔與消毒：羊舍高床下的羊尿應每日刮除，運動場的廢棄物每日清掃，以隨時維持清潔。保持羊舍及周圍環境的乾燥為控制疾病的最好方法，如能每日讓陽光紫外線照射到羊舍更佳，尤其對有球蟲危害的羊場，更應避免羊舍的潮濕，即可控制球蟲的繼續傳播。預防疾病發生時，可考慮使用消毒水噴灑羊舍，牧場可準備2~3種不同種類的消毒水，每3~4個月更換使用，以避免同類消毒水長期使用後產生微生物的抗藥性。母羊生產的羊水及胎衣應掃除，避免母羊取食。冬季使用於仔羊保溫的墊草應在潮濕的時候更換，減少細菌的潛伏。,保持羊舍及周圍環境的乾燥為控制疾病的最好方法,42
234-4,羊舍如何利用陽光來幫助控制疾病,羊舍清潔與消毒：羊舍高床下的羊尿應每日刮除，運動場的廢棄物每日清掃，以隨時維持清潔。保持羊舍及周圍環境的乾燥為控制疾病的最好方法，如能每日讓陽光紫外線照射到羊舍更佳，尤其對有球蟲危害的羊場，更應避免羊舍的潮濕，即可控制球蟲的繼續傳播。預防疾病發生時，可考慮使用消毒水噴灑羊舍，牧場可準備2~3種不同種類的消毒水，每3~4個月更換使用，以避免同類消毒水長期使用後產生微生物的抗藥性。母羊生產的羊水及胎衣應掃除，避免母羊取食。冬季使用於仔羊保溫的墊草應在潮濕的時候更換，減少細菌的潛伏。,能每日讓陽光紫外線照射到羊舍更佳，尤其對有球蟲危害的羊場，更應避免羊舍的潮濕，即可控制球蟲的繼續傳播。,66
234-5,預防疾病發生時應該如何消毒羊舍,羊舍清潔與消毒：羊舍高床下的羊尿應每日刮除，運動場的廢棄物每日清掃，以隨時維持清潔。保持羊舍及周圍環境的乾燥為控制疾病的最好方法，如能每日讓陽光紫外線照射到羊舍更佳，尤其對有球蟲危害的羊場，更應避免羊舍的潮濕，即可控制球蟲的繼續傳播。預防疾病發生時，可考慮使用消毒水噴灑羊舍，牧場可準備2~3種不同種類的消毒水，每3~4個月更換使用，以避免同類消毒水長期使用後產生微生物的抗藥性。母羊生產的羊水及胎衣應掃除，避免母羊取食。冬季使用於仔羊保溫的墊草應在潮濕的時候更換，減少細菌的潛伏。,預防疾病發生時，可考慮使用消毒水噴灑羊舍，牧場可準備2~3種不同種類的消毒水，每3~4個月更換使用，以避免同類消毒水長期使用後產生微生物的抗藥性。,117
234-6,如何處理母羊生產後的羊水及胎衣,羊舍清潔與消毒：羊舍高床下的羊尿應每日刮除，運動場的廢棄物每日清掃，以隨時維持清潔。保持羊舍及周圍環境的乾燥為控制疾病的最好方法，如能每日讓陽光紫外線照射到羊舍更佳，尤其對有球蟲危害的羊場，更應避免羊舍的潮濕，即可控制球蟲的繼續傳播。預防疾病發生時，可考慮使用消毒水噴灑羊舍，牧場可準備2~3種不同種類的消毒水，每3~4個月更換使用，以避免同類消毒水長期使用後產生微生物的抗藥性。母羊生產的羊水及胎衣應掃除，避免母羊取食。冬季使用於仔羊保溫的墊草應在潮濕的時候更換，減少細菌的潛伏。,母羊生產的羊水及胎衣應掃除，避免母羊取食。,190
234-7,冬季如何處理仔羊保溫的墊草,羊舍清潔與消毒：羊舍高床下的羊尿應每日刮除，運動場的廢棄物每日清掃，以隨時維持清潔。保持羊舍及周圍環境的乾燥為控制疾病的最好方法，如能每日讓陽光紫外線照射到羊舍更佳，尤其對有球蟲危害的羊場，更應避免羊舍的潮濕，即可控制球蟲的繼續傳播。預防疾病發生時，可考慮使用消毒水噴灑羊舍，牧場可準備2~3種不同種類的消毒水，每3~4個月更換使用，以避免同類消毒水長期使用後產生微生物的抗藥性。母羊生產的羊水及胎衣應掃除，避免母羊取食。冬季使用於仔羊保溫的墊草應在潮濕的時候更換，減少細菌的潛伏。,冬季使用於仔羊保溫的墊草應在潮濕的時候更換，減少細菌的潛伏。,211
235-1,羊舍周圍排水和堆肥設施需要注意哪些問題,羊舍環境衛生的維護：羊舍周圍排水及堆肥設施需注意蚊蠅的孳生及老鼠的躲藏，蚊蠅、老鼠除了易傳播疾病外，亦對羊隻造成柑當程度的騷擾，部分農民為了解決牧場內蚊蠅的問題，在畜舍內噴灑滅蟲劑，或掛了許多捕蠅燈，效果不錯，毒死或電死了滿滿的蚊蠅，但牧場内仍存在大量的蚊蠅，原因是治標而未治本，根本問題在於環境中存在蚊蠅得以孳生的條件，如能清除水溝積水及清理糞尿，斷掉蚊蠅排卵孳生處所，自然可以減少蚊蠅的數量，亦可有效降低牧場的臭味。滅鼠工作不易，建議多種滅鼠方法如毒鼠餌、捕鼠夾、捕鼠籠、驅鼠器等同時且持續使用，才易於達到目的。,需注意蚊蠅的孳生及老鼠的躲藏，蚊蠅、老鼠除了易傳播疾病外，亦對羊隻造成柑當程度的騷擾,21
235-2,蚊蠅和老鼠如何影響羊隻,羊舍環境衛生的維護：羊舍周圍排水及堆肥設施需注意蚊蠅的孳生及老鼠的躲藏，蚊蠅、老鼠除了易傳播疾病外，亦對羊隻造成柑當程度的騷擾，部分農民為了解決牧場內蚊蠅的問題，在畜舍內噴灑滅蟲劑，或掛了許多捕蠅燈，效果不錯，毒死或電死了滿滿的蚊蠅，但牧場内仍存在大量的蚊蠅，原因是治標而未治本，根本問題在於環境中存在蚊蠅得以孳生的條件，如能清除水溝積水及清理糞尿，斷掉蚊蠅排卵孳生處所，自然可以減少蚊蠅的數量，亦可有效降低牧場的臭味。滅鼠工作不易，建議多種滅鼠方法如毒鼠餌、捕鼠夾、捕鼠籠、驅鼠器等同時且持續使用，才易於達到目的。,除了易傳播疾病外，亦對羊隻造成柑當程度的騷擾,41
235-3,為何在牧場內噴灑滅蟲劑或掛捕蠅燈可能無法根本解決蚊蠅問題,羊舍環境衛生的維護：羊舍周圍排水及堆肥設施需注意蚊蠅的孳生及老鼠的躲藏，蚊蠅、老鼠除了易傳播疾病外，亦對羊隻造成柑當程度的騷擾，部分農民為了解決牧場內蚊蠅的問題，在畜舍內噴灑滅蟲劑，或掛了許多捕蠅燈，效果不錯，毒死或電死了滿滿的蚊蠅，但牧場内仍存在大量的蚊蠅，原因是治標而未治本，根本問題在於環境中存在蚊蠅得以孳生的條件，如能清除水溝積水及清理糞尿，斷掉蚊蠅排卵孳生處所，自然可以減少蚊蠅的數量，亦可有效降低牧場的臭味。滅鼠工作不易，建議多種滅鼠方法如毒鼠餌、捕鼠夾、捕鼠籠、驅鼠器等同時且持續使用，才易於達到目的。,環境中存在蚊蠅得以孳生的條件，如能清除水溝積水及清理糞尿，斷掉蚊蠅排卵孳生處所，自然可以減少蚊蠅的數量，亦可有效降低牧場的臭味。,146
235-4,如何根本解決蚊蠅問題,羊舍環境衛生的維護：羊舍周圍排水及堆肥設施需注意蚊蠅的孳生及老鼠的躲藏，蚊蠅、老鼠除了易傳播疾病外，亦對羊隻造成柑當程度的騷擾，部分農民為了解決牧場內蚊蠅的問題，在畜舍內噴灑滅蟲劑，或掛了許多捕蠅燈，效果不錯，毒死或電死了滿滿的蚊蠅，但牧場内仍存在大量的蚊蠅，原因是治標而未治本，根本問題在於環境中存在蚊蠅得以孳生的條件，如能清除水溝積水及清理糞尿，斷掉蚊蠅排卵孳生處所，自然可以減少蚊蠅的數量，亦可有效降低牧場的臭味。滅鼠工作不易，建議多種滅鼠方法如毒鼠餌、捕鼠夾、捕鼠籠、驅鼠器等同時且持續使用，才易於達到目的。,清除水溝積水及清理糞尿，斷掉蚊蠅排卵孳生處所，自然可以減少蚊蠅的數量，亦可有效降低牧場的臭味。,163
